DEPTH         Ga         Si          O          C    
346510.E-03  2.9091E+02  3.0909E+02  3.6182E+03  7.8668E+05
352010.E-03  2.7273E+02  1.0909E+02  3.0909E+03  6.5243E+05
357510.E-03  7.2727E+01  1.6364E+02  2.5091E+03  5.3859E+05
363010.E-03  9.0909E+01  1.4545E+02  2.3818E+03  4.5364E+05
368510.E-03  7.2727E+01  3.6364E+01  1.7455E+03  3.6596E+05
374010.E-03  1.8182E+01  1.8182E+01  1.7273E+03  2.9915E+05
379510.E-03  3.6364E+01  3.6364E+01  1.3091E+03  2.4737E+05
385010.E-03  0.0000E+00  3.6364E+01  1.2000E+03  1.9356E+05
390510.E-03  0.0000E+00  1.8182E+01  1.1636E+03  1.5457E+05
396010.E-03  0.0000E+00  0.0000E+00  5.8182E+02  1.1731E+05
401510.E-03  0.0000E+00  0.0000E+00  3.4545E+02  9.4530E+04
407010.E-03  0.0000E+00  0.0000E+00  5.2727E+02  7.6057E+04
412510.E-03  0.0000E+00  0.0000E+00  4.7273E+02  6.2511E+04
418010.E-03  0.0000E+00  0.0000E+00  4.1818E+02  4.7856E+04
423510.E-03  0.0000E+00  0.0000E+00  2.1818E+02  3.7637E+04
429010.E-03  0.0000E+00  0.0000E+00  7.2727E+01  2.8346E+04
434510.E-03  0.0000E+00  1.8182E+01  1.4545E+02  2.2091E+04
440010.E-03  0.0000E+00  0.0000E+00  3.6364E+01  1.5364E+04
445510.E-03  0.0000E+00  0.0000E+00  1.0909E+02  1.2018E+04
451010.E-03  0.0000E+00  0.0000E+00  5.4546E+01  9.2000E+03
456510.E-03  0.0000E+00  0.0000E+00  5.4546E+01  6.6182E+03
462010.E-03  0.0000E+00  0.0000E+00  1.8182E+01  4.5455E+03
467510.E-03  0.0000E+00  0.0000E+00  3.6364E+01  3.3636E+03
473010.E-03  0.0000E+00  0.0000E+00  0.0000E+00  2.6727E+03
478510.E-03  0.0000E+00  0.0000E+00  1.8182E+01  2.1636E+03
484010.E-03  0.0000E+00  0.0000E+00  0.0000E+00  1.2909E+03
489510.E-03  0.0000E+00  0.0000E+00  0.0000E+00  1.1818E+03
495010.E-03  0.0000E+00  0.0000E+00  3.6364E+01  5.0909E+02
500510.E-03  0.0000E+00  0.0000E+00  0.0000E+00  4.3636E+02
506010.E-03  0.0000E+00  0.0000E+00  0.0000E+00  4.3636E+02
511510.E-03  0.0000E+00  0.0000E+00  0.0000E+00  1.4545E+02
517010.E-03  0.0000E+00  0.0000E+00  0.0000E+00  1.6364E+02
522510.E-03  0.0000E+00  0.0000E+00  0.0000E+00  4.7273E+02
528010.E-03  0.0000E+00  0.0000E+00  0.0000E+00  1.6364E+02
533510.E-03  0.0000E+00  0.0000E+00  1.8182E+01  3.6364E+01
539010.E-03  0.0000E+00  0.0000E+00  0.0000E+00  1.8182E+01
544510.E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
550010.E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
