DEPTH,Ga,Si,O,C
2.42E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
2.45E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
2.49E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
2.52E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
2.56E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
2.59E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
2.63E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
2.66E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
2.70E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
2.73E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
2.77E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
2.80E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
2.84E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
2.87E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
2.91E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
2.94E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
2.98E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
3.01E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
3.05E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
3.08E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
3.12E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
3.15E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
3.19E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
3.22E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
3.26E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
3.29E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
3.33E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
3.36E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
3.40E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
3.43E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
3.47E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
3.50E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
