DEPTH         Ga         Si          O          C    
620100.E-04  0.0000E+00  9.1901E+05  1.8685E+06  1.4368E+08
640100.E-04  0.0000E+00  6.9101E+05  1.3660E+06  1.4567E+08
660100.E-04  5.0001E+02  4.9451E+05  1.0575E+06  1.4631E+08
680100.E-04  5.0001E+02  3.8101E+05  8.9401E+05  1.4739E+08
700100.E-04  0.0000E+00  3.4000E+05  7.1901E+05  1.4808E+08
720100.E-04  5.0001E+02  2.9100E+05  5.9901E+05  1.4964E+08
740100.E-04  5.0001E+02  2.4950E+05  5.3301E+05  1.5033E+08
760100.E-04  5.0001E+02  2.0900E+05  4.8501E+05  1.5178E+08
780100.E-04  0.0000E+00  1.9450E+05  4.1501E+05  1.5312E+08
800100.E-04  0.0000E+00  1.8900E+05  3.7551E+05  1.5347E+08
820100.E-04  5.0001E+02  1.7550E+05  3.3650E+05  1.5515E+08
840100.E-04  0.0000E+00  1.5700E+05  2.9850E+05  1.5624E+08
860100.E-04  0.0000E+00  1.4200E+05  2.6650E+05  1.5767E+08
880100.E-04  5.0001E+02  1.2050E+05  2.5150E+05  1.5853E+08
900100.E-04  2.0000E+03  1.1300E+05  2.5400E+05  1.5962E+08
920100.E-04  1.0000E+03  1.0500E+05  2.1950E+05  1.6118E+08
940100.E-04  3.0000E+03  9.9001E+04  2.1100E+05  1.6215E+08
960100.E-04  2.0000E+03  8.9501E+04  1.9000E+05  1.6350E+08
980100.E-04  2.0000E+03  7.7501E+04  1.7250E+05  1.6487E+08
100010.E-03  3.0000E+03  8.7001E+04  1.7250E+05  1.6570E+08
102010.E-03  3.5000E+03  8.6001E+04  1.5550E+05  1.6705E+08
104010.E-03  4.0001E+03  7.2001E+04  1.4200E+05  1.6813E+08
106010.E-03  2.5000E+03  7.5501E+04  1.2550E+05  1.6972E+08
108010.E-03  2.0000E+03  6.7001E+04  1.4600E+05  1.7036E+08
110010.E-03  4.0001E+03  6.5501E+04  1.2600E+05  1.7203E+08
112010.E-03  6.0001E+03  5.2501E+04  1.2650E+05  1.7262E+08
114010.E-03  8.0001E+03  3.9001E+04  1.1900E+05  1.7437E+08
116010.E-03  5.0001E+03  4.6501E+04  1.0600E+05  1.7503E+08
118010.E-03  4.0001E+03  4.0501E+04  1.1750E+05  1.7676E+08
120010.E-03  9.0001E+03  4.5501E+04  9.3001E+04  1.7834E+08
122010.E-03  4.0001E+03  4.6001E+04  9.3501E+04  1.7914E+08
124010.E-03  5.0001E+03  5.1501E+04  1.0300E+05  1.7976E+08
126010.E-03  9.5001E+03  3.5501E+04  9.1501E+04  1.8048E+08
128010.E-03  7.5001E+03  4.1501E+04  8.0501E+04  1.8182E+08
130010.E-03  9.5001E+03  3.7501E+04  7.2501E+04  1.8309E+08
132010.E-03  1.3000E+04  4.1501E+04  7.2501E+04  1.8475E+08
134010.E-03  8.5001E+03  3.8001E+04  6.9501E+04  1.8513E+08
136010.E-03  1.3000E+04  3.2000E+04  7.0001E+04  1.8624E+08
138010.E-03  1.1500E+04  4.0001E+04  7.3001E+04  1.8772E+08
140010.E-03  1.5500E+04  2.8000E+04  6.7001E+04  1.8915E+08
142010.E-03  1.4000E+04  2.6500E+04  7.4001E+04  1.9019E+08
144010.E-03  1.7000E+04  3.4000E+04  6.1001E+04  1.9137E+08
146010.E-03  8.5001E+03  2.4000E+04  6.6001E+04  1.9231E+08
148010.E-03  1.4000E+04  2.8000E+04  5.0501E+04  1.9316E+08
150010.E-03  1.7500E+04  2.9500E+04  5.9501E+04  1.9406E+08
152010.E-03  2.2000E+04  2.6000E+04  5.2501E+04  1.9509E+08
154010.E-03  2.4000E+04  2.2500E+04  4.9001E+04  1.9625E+08
156010.E-03  1.3500E+04  2.5500E+04  4.6501E+04  1.9705E+08
158010.E-03  2.4000E+04  2.4500E+04  5.2501E+04  1.9822E+08
160010.E-03  1.8500E+04  2.5000E+04  5.3501E+04  1.9938E+08
162010.E-03  2.2500E+04  2.4000E+04  4.9001E+04  2.0045E+08
164010.E-03  2.8500E+04  2.7000E+04  4.1001E+04  2.0056E+08
166010.E-03  3.0500E+04  2.5000E+04  4.6001E+04  2.0138E+08
168010.E-03  2.6000E+04  2.2000E+04  4.4501E+04  2.0205E+08
170010.E-03  2.8500E+04  2.5000E+04  5.0501E+04  2.0317E+08
172010.E-03  3.0500E+04  1.7500E+04  3.9001E+04  2.0335E+08
174010.E-03  3.1500E+04  2.8500E+04  3.6001E+04  2.0430E+08
176010.E-03  3.9001E+04  1.9000E+04  4.5501E+04  2.0539E+08
178010.E-03  3.5000E+04  1.7000E+04  5.0001E+04  2.0548E+08
180010.E-03  3.2500E+04  1.7000E+04  4.5501E+04  2.0564E+08
182010.E-03  2.9500E+04  1.7500E+04  3.8001E+04  2.0597E+08
184010.E-03  3.5000E+04  1.8500E+04  3.3500E+04  2.0586E+08
186010.E-03  3.7001E+04  2.1500E+04  3.2000E+04  2.0544E+08
188010.E-03  4.5001E+04  1.8500E+04  2.8500E+04  2.0391E+08
190010.E-03  4.4001E+04  2.0000E+04  3.5501E+04  2.0187E+08
192010.E-03  4.6501E+04  2.2000E+04  2.4500E+04  1.9906E+08
194010.E-03  5.0501E+04  1.8500E+04  3.5000E+04  1.9300E+08
196010.E-03  4.3001E+04  1.4000E+04  2.5000E+04  1.8350E+08
198010.E-03  5.3001E+04  8.0001E+03  2.1500E+04  1.6587E+08
200010.E-03  5.8001E+04  1.1000E+04  2.1000E+04  1.2366E+08
