DEPTH,Ga,Si,O,C
3.12E+02,2.80E+04,4.33E+03,2.62E+04,5.23E+06
3.18E+02,1.65E+04,4.17E+03,2.68E+04,4.22E+06
3.24E+02,1.13E+04,2.83E+03,2.00E+04,3.41E+06
3.30E+02,7.33E+03,1.33E+03,1.78E+04,2.79E+06
3.36E+02,5.00E+03,1.33E+03,2.08E+04,2.35E+06
3.42E+02,3.67E+03,1.00E+03,1.33E+04,1.94E+06
3.48E+02,3.50E+03,2.33E+03,1.38E+04,1.58E+06
3.54E+02,8.33E+02,3.33E+02,7.33E+03,1.25E+06
3.60E+02,1.00E+03,3.33E+02,7.50E+03,9.79E+05
3.66E+02,1.17E+03,6.67E+02,5.67E+03,7.97E+05
3.72E+02,0.00E+00,1.67E+02,7.33E+03,6.76E+05
3.78E+02,5.00E+02,3.33E+02,5.33E+03,5.22E+05
3.84E+02,1.67E+02,0.00E+00,4.67E+03,3.96E+05
3.90E+02,0.00E+00,1.67E+02,4.17E+03,3.34E+05
3.96E+02,0.00E+00,1.67E+02,2.33E+03,2.53E+05
4.02E+02,1.67E+02,0.00E+00,3.00E+03,2.03E+05
4.08E+02,0.00E+00,0.00E+00,1.67E+03,1.66E+05
4.14E+02,0.00E+00,0.00E+00,1.17E+03,1.34E+05
4.20E+02,0.00E+00,0.00E+00,1.00E+03,1.24E+05
4.26E+02,0.00E+00,0.00E+00,8.33E+02,8.85E+04
4.32E+02,0.00E+00,0.00E+00,6.67E+02,7.03E+04
4.38E+02,0.00E+00,0.00E+00,5.00E+02,5.90E+04
4.44E+02,0.00E+00,0.00E+00,5.00E+02,4.58E+04
4.50E+02,0.00E+00,0.00E+00,1.00E+03,3.52E+04
4.56E+02,0.00E+00,0.00E+00,3.33E+02,2.35E+04
4.62E+02,0.00E+00,0.00E+00,1.67E+02,1.83E+04
4.68E+02,0.00E+00,0.00E+00,1.67E+02,1.42E+04
4.74E+02,0.00E+00,0.00E+00,0.00E+00,8.50E+03
4.80E+02,0.00E+00,0.00E+00,0.00E+00,4.67E+03
4.86E+02,0.00E+00,0.00E+00,0.00E+00,4.17E+03
4.92E+02,0.00E+00,0.00E+00,0.00E+00,2.83E+03
4.98E+02,0.00E+00,0.00E+00,0.00E+00,3.33E+03
5.04E+02,0.00E+00,0.00E+00,0.00E+00,2.17E+03
5.10E+02,0.00E+00,0.00E+00,0.00E+00,8.33E+02
5.16E+02,0.00E+00,0.00E+00,0.00E+00,1.83E+03
5.22E+02,0.00E+00,0.00E+00,0.00E+00,5.00E+02
5.28E+02,0.00E+00,0.00E+00,0.00E+00,1.67E+02
5.34E+02,0.00E+00,0.00E+00,0.00E+00,3.33E+02
5.40E+02,0.00E+00,0.00E+00,0.00E+00,3.33E+02
5.46E+02,0.00E+00,0.00E+00,0.00E+00,3.33E+02
5.52E+02,0.00E+00,0.00E+00,0.00E+00,3.33E+02
5.58E+02,0.00E+00,0.00E+00,0.00E+00,5.00E+02
5.64E+02,0.00E+00,0.00E+00,0.00E+00,1.67E+02
5.70E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
5.76E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
5.82E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
5.88E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
5.94E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
6.00E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
