   DEPTH         Ga           Sn            C       
308010.E-03  3012.78E-05  0000.00E+00  1841.67E-04  
312010.E-03  2616.53E-05  0000.00E+00  1644.27E-04  
316010.E-03  2268.27E-05  0000.00E+00  1434.14E-04  
320010.E-03  1966.77E-05  0000.00E+00  1300.36E-04  
324010.E-03  1656.27E-05  0000.00E+00  1131.21E-04  
328010.E-03  1384.26E-05  0000.00E+00  9790.60E-05  
332010.E-03  1153.76E-05  0000.00E+00  8423.58E-05  
336010.E-03  9575.10E-06  0000.00E+00  7232.82E-05  
340010.E-03  7980.08E-06  0000.00E+00  6138.56E-05  
344010.E-03  6585.07E-06  0000.00E+00  5284.80E-05  
348010.E-03  5712.56E-06  0000.00E+00  4563.80E-05  
352010.E-03  4545.05E-06  0000.00E+00  3859.79E-05  
356010.E-03  3737.54E-06  0000.00E+00  3309.28E-05  
360010.E-03  3020.03E-06  0000.00E+00  2857.53E-05  
364010.E-03  2362.52E-06  0000.00E+00  2424.27E-05  
368010.E-03  1940.02E-06  0000.00E+00  2023.52E-05  
372010.E-03  1485.01E-06  0000.00E+00  1710.52E-05  
376010.E-03  1085.01E-06  0000.00E+00  1459.51E-05  
380010.E-03  8150.08E-07  0000.00E+00  1190.01E-05  
384010.E-03  6000.06E-07  0000.00E+00  9860.10E-06  
388010.E-03  4800.05E-07  0000.00E+00  8712.59E-06  
392010.E-03  3525.04E-07  0000.00E+00  7585.08E-06  
396010.E-03  2850.03E-07  0000.00E+00  5920.06E-06  
400010.E-03  1925.02E-07  0000.00E+00  5025.05E-06  

