DEPTH         Ga         Si          O          C    
155010.E-03  3.7081E+05  1.1632E+08  1.1478E+08  0.0000E+00
160010.E-03  3.8401E+05  1.1593E+08  1.1408E+08  6.0001E+02
165010.E-03  4.1661E+05  1.1483E+08  1.1322E+08  4.0000E+02
170010.E-03  4.2941E+05  1.1360E+08  1.1205E+08  2.0000E+02
175010.E-03  4.3921E+05  1.1213E+08  1.1082E+08  1.0000E+03
180010.E-03  4.4641E+05  1.1091E+08  1.0944E+08  8.0001E+02
185010.E-03  4.8482E+05  1.0914E+08  1.0756E+08  2.2000E+03
190010.E-03  5.0662E+05  1.0682E+08  1.0542E+08  1.2000E+03
195010.E-03  4.9362E+05  1.0441E+08  1.0291E+08  2.2000E+03
200010.E-03  4.9002E+05  1.0209E+08  1.0042E+08  5.2001E+03
205010.E-03  5.1322E+05  9.9251E+07  9.8306E+07  6.6001E+03
210010.E-03  5.1002E+05  9.6461E+07  9.5340E+07  8.4001E+03
215010.E-03  5.3602E+05  9.3831E+07  9.2380E+07  1.6200E+04
220010.E-03  5.1382E+05  9.0647E+07  8.9448E+07  2.8000E+04
225010.E-03  5.1602E+05  8.7310E+07  8.6392E+07  5.0801E+04
230010.E-03  5.1682E+05  8.4033E+07  8.2565E+07  9.6801E+04
235010.E-03  4.9682E+05  8.0385E+07  7.9052E+07  2.4520E+05
240010.E-03  5.1102E+05  7.6245E+07  7.4946E+07  7.4523E+05
245010.E-03  4.8022E+05  7.0523E+07  6.8582E+07  2.9108E+06
250010.E-03  4.5921E+05  5.6750E+07  5.2040E+07  1.3310E+07
255010.E-03  4.4901E+05  3.2964E+07  4.4556E+07  1.0211E+08
260010.E-03  4.8922E+05  5.0609E+06  9.7445E+06  1.4042E+08
265010.E-03  5.3782E+05  1.7933E+06  3.8334E+06  1.3123E+08
270010.E-03  5.5662E+05  9.8825E+05  2.2976E+06  1.1864E+08
275010.E-03  5.6862E+05  6.5203E+05  1.5471E+06  1.0671E+08
280010.E-03  5.3922E+05  4.6381E+05  1.1564E+06  9.5308E+07
285010.E-03  5.0782E+05  3.5301E+05  8.8544E+05  8.5293E+07
290010.E-03  4.6521E+05  2.6140E+05  6.9883E+05  7.6098E+07
295010.E-03  4.3261E+05  2.0540E+05  5.9302E+05  6.7092E+07
300010.E-03  4.0141E+05  1.7020E+05  4.9102E+05  5.9569E+07
305010.E-03  3.6781E+05  1.3780E+05  4.1441E+05  5.2368E+07
310010.E-03  3.4281E+05  1.1580E+05  3.4661E+05  4.6011E+07
315010.E-03  3.1000E+05  9.2001E+04  2.9720E+05  3.9982E+07
320010.E-03  2.7260E+05  7.7601E+04  2.6820E+05  3.4638E+07
325010.E-03  2.2860E+05  5.9801E+04  2.2160E+05  2.9961E+07
330010.E-03  2.1120E+05  5.6801E+04  1.9580E+05  2.5950E+07
335010.E-03  1.8280E+05  5.1401E+04  1.7380E+05  2.2303E+07
340010.E-03  1.4360E+05  3.9200E+04  1.4720E+05  1.9021E+07
345010.E-03  1.2120E+05  4.0000E+04  1.2800E+05  1.6268E+07
350010.E-03  1.0420E+05  2.8000E+04  1.1400E+05  1.3923E+07
355010.E-03  8.1601E+04  2.4400E+04  1.0560E+05  1.1762E+07
360010.E-03  7.3601E+04  1.6200E+04  9.1201E+04  9.8940E+06
365010.E-03  5.3801E+04  1.7200E+04  8.3801E+04  8.4156E+06
370010.E-03  4.2401E+04  1.2200E+04  7.3201E+04  7.0939E+06
375010.E-03  3.9000E+04  1.2200E+04  7.1001E+04  6.0887E+06
380010.E-03  2.6000E+04  9.4001E+03  6.0201E+04  5.0691E+06
385010.E-03  1.9600E+04  8.8001E+03  5.5201E+04  4.2835E+06
390010.E-03  1.7200E+04  7.0001E+03  4.8001E+04  3.6476E+06
395010.E-03  1.2800E+04  5.8001E+03  4.3401E+04  3.0814E+06
400010.E-03  7.8001E+03  5.6001E+03  3.8400E+04  2.6701E+06
405010.E-03  7.0001E+03  5.0000E+03  3.0000E+04  2.2522E+06
410010.E-03  3.2000E+03  3.6000E+03  3.0000E+04  1.9384E+06
415010.E-03  3.2000E+03  2.4000E+03  2.4000E+04  1.6473E+06
420010.E-03  2.0000E+03  1.6000E+03  2.1200E+04  1.4030E+06
425010.E-03  1.4000E+03  2.4000E+03  1.9200E+04  1.1970E+06
430010.E-03  1.4000E+03  1.0000E+03  1.6800E+04  1.0133E+06
435010.E-03  1.4000E+03  8.0001E+02  1.1600E+04  8.6684E+05
440010.E-03  4.0000E+02  1.2000E+03  1.1800E+04  7.2683E+05
445010.E-03  4.0000E+02  4.0000E+02  1.0600E+04  6.3963E+05
450010.E-03  4.0000E+02  8.0001E+02  8.6001E+03  5.4642E+05
455010.E-03  2.0000E+02  2.0000E+02  8.8001E+03  4.6161E+05
460010.E-03  0.0000E+00  0.0000E+00  8.2001E+03  3.9061E+05
465010.E-03  0.0000E+00  2.0000E+02  6.2001E+03  3.2840E+05
470010.E-03  0.0000E+00  0.0000E+00  4.8000E+03  2.9920E+05
475010.E-03  2.0000E+02  0.0000E+00  3.6000E+03  2.4900E+05
480010.E-03  0.0000E+00  0.0000E+00  5.0000E+03  2.0820E+05
485010.E-03  0.0000E+00  0.0000E+00  4.0000E+03  1.6220E+05
490010.E-03  0.0000E+00  0.0000E+00  2.8000E+03  1.4000E+05
495010.E-03  0.0000E+00  0.0000E+00  3.0000E+03  1.1440E+05
500010.E-03  0.0000E+00  2.0000E+02  1.6000E+03  8.2001E+04
