DEPTH         Ga         Si          O          C    
120010.E-03  1.8000E+04  4.9001E+04  1.2550E+05  1.9752E+08
122010.E-03  1.7500E+04  5.9501E+04  1.1700E+05  1.9977E+08
124010.E-03  1.7500E+04  5.1001E+04  1.1150E+05  2.0107E+08
126010.E-03  2.0000E+04  4.9001E+04  1.0500E+05  2.0205E+08
128010.E-03  2.6500E+04  5.3001E+04  1.0500E+05  2.0349E+08
130010.E-03  2.9500E+04  5.4501E+04  8.7001E+04  2.0450E+08
132010.E-03  2.5500E+04  4.1001E+04  8.7501E+04  2.0587E+08
134010.E-03  3.2000E+04  4.4501E+04  8.8501E+04  2.0751E+08
136010.E-03  3.4500E+04  4.0001E+04  8.8501E+04  2.0871E+08
138010.E-03  2.6500E+04  3.8001E+04  7.8001E+04  2.0973E+08
140010.E-03  2.6500E+04  3.0000E+04  7.7501E+04  2.1112E+08
142010.E-03  3.3000E+04  4.2501E+04  7.5001E+04  2.1280E+08
144010.E-03  4.1501E+04  3.8501E+04  7.8001E+04  2.1421E+08
146010.E-03  4.6001E+04  4.0001E+04  7.4001E+04  2.1523E+08
148010.E-03  4.3001E+04  3.9001E+04  7.3001E+04  2.1681E+08
150010.E-03  5.0501E+04  3.0500E+04  5.2501E+04  2.1746E+08
152010.E-03  4.3501E+04  3.7001E+04  7.2501E+04  2.1844E+08
154010.E-03  4.9001E+04  3.0500E+04  5.8501E+04  2.2040E+08
156010.E-03  6.1501E+04  2.3500E+04  6.1501E+04  2.2069E+08
158010.E-03  5.6001E+04  2.3500E+04  6.2501E+04  2.2210E+08
160010.E-03  5.6501E+04  2.9000E+04  6.4501E+04  2.2275E+08
162010.E-03  6.9501E+04  2.5500E+04  5.4501E+04  2.2412E+08
164010.E-03  8.0001E+04  2.8000E+04  5.9501E+04  2.2460E+08
166010.E-03  7.9501E+04  3.2500E+04  4.6501E+04  2.2611E+08
168010.E-03  7.4001E+04  3.1000E+04  5.6501E+04  2.2628E+08
170010.E-03  7.4501E+04  2.5500E+04  5.6001E+04  2.2733E+08
172010.E-03  9.1001E+04  2.2000E+04  4.8001E+04  2.2802E+08
174010.E-03  8.4001E+04  2.1000E+04  5.4001E+04  2.2972E+08
176010.E-03  8.9501E+04  1.6000E+04  4.8501E+04  2.2991E+08
178010.E-03  1.0700E+05  2.5500E+04  4.9501E+04  2.2991E+08
180010.E-03  1.2250E+05  2.1500E+04  4.2001E+04  2.3013E+08
182010.E-03  1.2500E+05  2.4000E+04  4.5001E+04  2.3020E+08
184010.E-03  1.2450E+05  1.8000E+04  4.1001E+04  2.3017E+08
186010.E-03  1.2700E+05  2.1000E+04  4.4501E+04  2.3042E+08
188010.E-03  1.3300E+05  1.8000E+04  3.4500E+04  2.2934E+08
190010.E-03  1.4550E+05  1.9500E+04  4.0001E+04  2.2781E+08
192010.E-03  1.4400E+05  2.1500E+04  3.9501E+04  2.2376E+08
194010.E-03  1.4450E+05  2.0500E+04  3.5500E+04  2.1781E+08
196010.E-03  1.7600E+05  1.9000E+04  3.5000E+04  2.0798E+08
198010.E-03  1.6700E+05  2.1000E+04  2.7500E+04  1.8917E+08
200010.E-03  1.6050E+05  1.7500E+04  3.0000E+04  1.4297E+08
