DEPTH,Ga,Sn,C
162010.E-03,2.3400E+05,3.4675E+07,2.0380E+08
165010.E-03,2.6700E+05,2.1580E+07,1.9139E+08
168010.E-03,3.0600E+05,1.2936E+07,1.7896E+08
171010.E-03,3.2734E+05,8.0216E+06,1.6835E+08
174010.E-03,3.5134E+05,5.3253E+06,1.5904E+08
177010.E-03,3.5801E+05,3.6561E+06,1.5152E+08
180010.E-03,3.5134E+05,2.6440E+06,1.4470E+08
183010.E-03,3.7634E+05,1.9624E+06,1.3966E+08
186010.E-03,3.8101E+05,1.4820E+06,1.3421E+08
189010.E-03,3.8134E+05,1.1507E+06,1.2963E+08
192010.E-03,4.0734E+05,8.2700E+05,1.2575E+08
195010.E-03,3.9334E+05,6.7467E+05,1.2170E+08
198010.E-03,3.9167E+05,5.5068E+05,1.1772E+08
201010.E-03,4.3667E+05,4.1867E+05,1.1437E+08
204010.E-03,4.0167E+05,3.2567E+05,1.1070E+08
207010.E-03,4.1067E+05,2.6867E+05,1.0774E+08
210010.E-03,4.3234E+05,2.0533E+05,1.0430E+08
213010.E-03,4.2567E+05,1.5933E+05,1.0105E+08
216010.E-03,4.2101E+05,1.2600E+05,9.8308E+07
219010.E-03,4.5901E+05,9.5001E+04,9.4776E+07
222010.E-03,4.7101E+05,7.6334E+04,9.0964E+07
225010.E-03,4.7134E+05,5.3667E+04,8.7333E+07
228010.E-03,4.6201E+05,3.5334E+04,8.3579E+07
231010.E-03,4.4001E+05,2.7334E+04,7.9870E+07
234010.E-03,4.4701E+05,2.1667E+04,7.6297E+07
237010.E-03,4.6601E+05,1.3333E+04,7.3113E+07
240010.E-03,4.8101E+05,1.0000E+04,6.9673E+07
243010.E-03,4.4001E+05,7.0001E+03,6.5643E+07
246010.E-03,4.4001E+05,4.0000E+03,6.2095E+07
249010.E-03,4.4201E+05,4.6667E+03,5.8435E+07
252010.E-03,4.1634E+05,3.6667E+03,5.4939E+07
255010.E-03,4.1534E+05,3.3334E+02,5.1568E+07
258010.E-03,3.9667E+05,0.0000E+00,4.8355E+07
261010.E-03,3.9667E+05,6.6667E+02,4.5139E+07
264010.E-03,3.7034E+05,3.3334E+02,4.1735E+07
267010.E-03,3.5667E+05,0.0000E+00,3.8758E+07
270010.E-03,3.2700E+05,0.0000E+00,3.5793E+07
273010.E-03,3.1934E+05,3.3334E+02,3.3153E+07
276010.E-03,3.0000E+05,0.0000E+00,3.0286E+07
279010.E-03,2.9700E+05,3.3334E+02,2.7808E+07
282010.E-03,2.6700E+05,0.0000E+00,2.5370E+07
285010.E-03,2.5467E+05,0.0000E+00,2.3068E+07
288010.E-03,2.2433E+05,0.0000E+00,2.0759E+07
291010.E-03,2.0033E+05,0.0000E+00,1.8771E+07
294010.E-03,1.8567E+05,0.0000E+00,1.7135E+07
297010.E-03,1.7267E+05,0.0000E+00,1.4893E+07
300010.E-03,1.6500E+05,0.0000E+00,1.1242E+07
