DEPTH,Ga,Si,O,C
1.61E+02,1.02E+06,3.55E+03,1.00E+04,1.41E+08
1.64E+02,9.94E+05,3.87E+03,8.71E+03,1.33E+08
1.67E+02,1.01E+06,5.16E+03,9.35E+03,1.24E+08
1.71E+02,9.47E+05,4.19E+03,9.35E+03,1.17E+08
1.74E+02,9.02E+05,2.58E+03,7.74E+03,1.08E+08
1.77E+02,8.83E+05,1.61E+03,8.39E+03,1.01E+08
1.80E+02,8.26E+05,3.23E+03,8.39E+03,9.34E+07
1.83E+02,8.11E+05,3.55E+03,6.77E+03,8.65E+07
1.86E+02,7.57E+05,2.58E+03,5.81E+03,8.00E+07
1.89E+02,6.95E+05,2.26E+03,5.16E+03,7.37E+07
1.92E+02,6.70E+05,2.58E+03,3.87E+03,6.80E+07
1.95E+02,6.33E+05,1.94E+03,6.13E+03,6.20E+07
1.98E+02,5.58E+05,2.90E+03,7.42E+03,5.71E+07
2.02E+02,4.81E+05,1.94E+03,6.77E+03,5.19E+07
2.05E+02,4.85E+05,4.19E+03,9.68E+03,4.76E+07
2.08E+02,4.30E+05,1.29E+03,6.13E+03,4.31E+07
2.11E+02,3.98E+05,2.58E+03,7.74E+03,3.88E+07
2.14E+02,3.63E+05,1.29E+03,5.48E+03,3.53E+07
2.17E+02,3.07E+05,0.00E+00,6.77E+03,3.18E+07
2.20E+02,2.82E+05,1.94E+03,4.19E+03,2.87E+07
2.23E+02,2.64E+05,6.45E+02,5.16E+03,2.57E+07
2.26E+02,2.26E+05,9.68E+02,4.52E+03,2.31E+07
2.29E+02,1.87E+05,9.68E+02,4.84E+03,2.07E+07
2.33E+02,1.76E+05,6.45E+02,3.87E+03,1.85E+07
2.36E+02,1.59E+05,6.45E+02,3.55E+03,1.68E+07
2.39E+02,1.40E+05,2.26E+03,5.16E+03,1.51E+07
2.42E+02,1.10E+05,9.68E+02,4.19E+03,1.35E+07
2.45E+02,9.74E+04,6.45E+02,2.90E+03,1.23E+07
2.48E+02,8.26E+04,3.23E+02,3.55E+03,1.11E+07
2.51E+02,6.39E+04,3.23E+02,2.58E+03,9.95E+06
2.54E+02,5.19E+04,3.23E+02,1.94E+03,9.01E+06
2.57E+02,5.13E+04,6.45E+02,3.23E+03,8.17E+06
2.60E+02,3.48E+04,6.45E+02,2.26E+03,7.32E+06
2.64E+02,3.26E+04,0.00E+00,2.58E+03,6.71E+06
2.67E+02,3.55E+04,3.23E+02,3.23E+03,5.96E+06
2.70E+02,2.13E+04,6.45E+02,3.23E+03,5.41E+06
2.73E+02,1.55E+04,0.00E+00,1.29E+03,4.93E+06
2.76E+02,1.65E+04,3.23E+02,3.23E+03,4.37E+06
2.79E+02,1.13E+04,6.45E+02,1.61E+03,3.96E+06
2.82E+02,1.06E+04,3.23E+02,1.94E+03,3.59E+06
2.85E+02,9.35E+03,0.00E+00,2.26E+03,3.29E+06
2.88E+02,3.55E+03,0.00E+00,2.58E+03,3.01E+06
2.91E+02,6.77E+03,0.00E+00,1.29E+03,2.78E+06
2.95E+02,3.55E+03,0.00E+00,1.29E+03,2.51E+06
2.98E+02,4.84E+03,3.23E+02,9.68E+02,2.25E+06
3.01E+02,3.23E+03,0.00E+00,9.68E+02,2.06E+06
3.04E+02,1.94E+03,0.00E+00,9.68E+02,1.80E+06
3.07E+02,1.61E+03,3.23E+02,1.29E+03,1.57E+06
3.10E+02,1.29E+03,0.00E+00,6.45E+02,1.19E+06
