DEPTH         Ga         Si          O          C    
238710.E-03  1.4032E+05  2.2581E+03  5.1613E+03  1.5064E+07
241810.E-03  1.0968E+05  9.6775E+02  4.1936E+03  1.3520E+07
244910.E-03  9.7420E+04  6.4517E+02  2.9033E+03  1.2261E+07
248010.E-03  8.2581E+04  3.2258E+02  3.5484E+03  1.1106E+07
251110.E-03  6.3872E+04  3.2258E+02  2.5807E+03  9.9545E+06
254210.E-03  5.1936E+04  3.2258E+02  1.9355E+03  9.0121E+06
257310.E-03  5.1291E+04  6.4517E+02  3.2258E+03  8.1655E+06
260410.E-03  3.4839E+04  6.4517E+02  2.2581E+03  7.3183E+06
263510.E-03  3.2581E+04  0.0000E+00  2.5807E+03  6.7060E+06
266610.E-03  3.5484E+04  3.2258E+02  3.2258E+03  5.9630E+06
269710.E-03  2.1291E+04  6.4517E+02  3.2258E+03  5.4085E+06
272810.E-03  1.5484E+04  0.0000E+00  1.2903E+03  4.9328E+06
275910.E-03  1.6452E+04  3.2258E+02  3.2258E+03  4.3725E+06
279010.E-03  1.1290E+04  6.4517E+02  1.6129E+03  3.9649E+06
282110.E-03  1.0645E+04  3.2258E+02  1.9355E+03  3.5915E+06
285210.E-03  9.3549E+03  0.0000E+00  2.2581E+03  3.2909E+06
288310.E-03  3.5484E+03  0.0000E+00  2.5807E+03  3.0064E+06
291410.E-03  6.7743E+03  0.0000E+00  1.2903E+03  2.7813E+06
294510.E-03  3.5484E+03  0.0000E+00  1.2903E+03  2.5091E+06
297610.E-03  4.8388E+03  3.2258E+02  9.6775E+02  2.2540E+06
300710.E-03  3.2258E+03  0.0000E+00  9.6775E+02  2.0614E+06
303810.E-03  1.9355E+03  0.0000E+00  9.6775E+02  1.8030E+06
306910.E-03  1.6129E+03  3.2258E+02  1.2903E+03  1.5665E+06
310010.E-03  1.2903E+03  0.0000E+00  6.4517E+02  1.1881E+06
