DEPTH,Ga,Sn,C
234010.E-03,5579.90E-05,9895.69E-04,0000.00E+00
240010.E-03,5155.82E-05,8851.80E-04,0000.00E+00
246010.E-03,4576.04E-05,7686.12E-04,0000.00E+00
252010.E-03,7053.31E-05,4186.65E-04,2767.33E-04
258010.E-03,1222.01E-04,0000.00E+00,8497.76E-04
264010.E-03,1105.50E-04,0000.00E+00,6828.62E-04
270010.E-03,1031.84E-04,0000.00E+00,5759.24E-04
276010.E-03,9505.12E-05,0000.00E+00,5005.72E-04
282010.E-03,8734.77E-05,0000.00E+00,4436.96E-04
288010.E-03,7952.11E-05,0000.00E+00,4016.91E-04
294010.E-03,7166.37E-05,0000.00E+00,3625.71E-04
300010.E-03,6489.36E-05,0000.00E+00,3273.35E-04
306010.E-03,5772.22E-05,0000.00E+00,2957.42E-04
312010.E-03,5046.59E-05,0000.00E+00,2608.52E-04
318010.E-03,4398.55E-05,0000.00E+00,2317.67E-04
324010.E-03,3762.01E-05,0000.00E+00,2011.57E-04
330010.E-03,3151.04E-05,0000.00E+00,1714.01E-04
336010.E-03,2587.26E-05,0000.00E+00,1451.14E-04
342010.E-03,2138.87E-05,0000.00E+00,1215.80E-04
348010.E-03,1756.72E-05,0000.00E+00,1017.69E-04
354010.E-03,1392.81E-05,0000.00E+00,8397.45E-05
360010.E-03,1083.05E-05,0000.00E+00,6719.80E-05
366010.E-03,8293.68E-06,0000.00E+00,5274.03E-05
372010.E-03,6408.43E-06,0000.00E+00,4265.51E-05
378010.E-03,4571.62E-06,0000.00E+00,3312.12E-05
384010.E-03,3406.68E-06,0000.00E+00,2584.92E-05
390010.E-03,2345.05E-06,0000.00E+00,1926.68E-05
396010.E-03,1730.02E-06,0000.00E+00,1531.61E-05
402010.E-03,1120.01E-06,0000.00E+00,1143.37E-05
408010.E-03,7333.41E-07,0000.00E+00,8922.10E-06
414010.E-03,4983.39E-07,0000.00E+00,7051.85E-06
420010.E-03,2850.02E-07,0000.00E+00,5094.93E-06
426010.E-03,1916.69E-07,0000.00E+00,3789.99E-06
432010.E-03,1150.01E-07,0000.00E+00,2643.39E-06
438010.E-03,6666.73E-08,0000.00E+00,2261.71E-06
444010.E-03,4333.38E-08,0000.00E+00,1768.36E-06
450010.E-03,2500.03E-08,0000.00E+00,1380.01E-06
456010.E-03,1333.35E-08,0000.00E+00,1050.01E-06
462010.E-03,3333.37E-09,0000.00E+00,7383.41E-07
468010.E-03,0000.00E+00,0000.00E+00,5833.41E-07
474010.E-03,0000.00E+00,0000.00E+00,4016.71E-07
480010.E-03,0000.00E+00,0000.00E+00,3416.70E-07
486010.E-03,0000.00E+00,0000.00E+00,2633.36E-07
492010.E-03,0000.00E+00,0000.00E+00,2066.69E-07
498010.E-03,0000.00E+00,0000.00E+00,2150.02E-07
504010.E-03,0000.00E+00,0000.00E+00,1733.35E-07
510010.E-03,0000.00E+00,0000.00E+00,1016.68E-07
516010.E-03,0000.00E+00,0000.00E+00,7500.07E-08
522010.E-03,0000.00E+00,0000.00E+00,8333.41E-08
528010.E-03,0000.00E+00,0000.00E+00,6666.73E-08
534010.E-03,0000.00E+00,0000.00E+00,8333.41E-08
540010.E-03,0000.00E+00,0000.00E+00,3833.37E-08
546010.E-03,0000.00E+00,0000.00E+00,2333.36E-08
552010.E-03,0000.00E+00,0000.00E+00,2000.02E-08
558010.E-03,0000.00E+00,0000.00E+00,5000.05E-09
564010.E-03,0000.00E+00,0000.00E+00,1666.68E-09
570010.E-03,0000.00E+00,0000.00E+00,8333.42E-09
576010.E-03,0000.00E+00,0000.00E+00,6666.73E-09
582010.E-03,0000.00E+00,0000.00E+00,8333.42E-09
588010.E-03,0000.00E+00,0000.00E+00,1666.68E-09
594010.E-03,0000.00E+00,0000.00E+00,8333.42E-09
600010.E-03,0000.00E+00,0000.00E+00,1333.35E-08
