DEPTH         Ga         Si          O          C    
118010.E-03  4.2050E+05  9.8001E+04  2.0400E+05  2.4116E+08
120010.E-03  4.3150E+05  9.8501E+04  1.9600E+05  2.3995E+08
122010.E-03  4.7950E+05  9.0001E+04  1.8300E+05  2.3950E+08
124010.E-03  4.7400E+05  8.7001E+04  1.8850E+05  2.3844E+08
126010.E-03  5.0501E+05  9.5001E+04  1.8900E+05  2.3703E+08
128010.E-03  5.5001E+05  8.0001E+04  1.7200E+05  2.3482E+08
130010.E-03  5.5001E+05  6.2501E+04  1.6850E+05  2.3434E+08
132010.E-03  6.0751E+05  8.1001E+04  1.4300E+05  2.3195E+08
134010.E-03  6.0951E+05  7.9001E+04  1.3900E+05  2.3071E+08
136010.E-03  6.5151E+05  6.8001E+04  1.5750E+05  2.2791E+08
138010.E-03  7.0001E+05  6.5501E+04  1.3500E+05  2.2526E+08
140010.E-03  7.1651E+05  5.5501E+04  1.3150E+05  2.2284E+08
142010.E-03  7.1251E+05  5.6501E+04  1.3200E+05  2.1959E+08
144010.E-03  7.5501E+05  5.9001E+04  1.2800E+05  2.1620E+08
146010.E-03  8.1151E+05  5.6501E+04  1.2550E+05  2.1298E+08
148010.E-03  8.5201E+05  5.6501E+04  1.1250E+05  2.0927E+08
150010.E-03  8.5351E+05  5.1501E+04  1.1650E+05  2.0527E+08
152010.E-03  8.3901E+05  5.2001E+04  1.1050E+05  2.0064E+08
154010.E-03  8.9451E+05  5.2001E+04  1.0350E+05  1.9700E+08
156010.E-03  8.9651E+05  3.7000E+04  9.0001E+04  1.9226E+08
158010.E-03  9.2551E+05  3.8500E+04  9.4001E+04  1.8811E+08
160010.E-03  9.0301E+05  4.1500E+04  8.1501E+04  1.8346E+08
162010.E-03  9.5451E+05  4.7500E+04  1.0600E+05  1.7872E+08
164010.E-03  9.7301E+05  4.0000E+04  9.6001E+04  1.7362E+08
166010.E-03  9.5001E+05  3.5500E+04  9.9001E+04  1.6875E+08
168010.E-03  9.8501E+05  3.4500E+04  9.3501E+04  1.6346E+08
170010.E-03  9.6401E+05  4.0000E+04  8.2501E+04  1.5856E+08
172010.E-03  9.6951E+05  2.8000E+04  7.6501E+04  1.5324E+08
174010.E-03  9.7601E+05  2.5000E+04  7.6001E+04  1.4845E+08
176010.E-03  1.0030E+06  2.7000E+04  7.9501E+04  1.4309E+08
178010.E-03  9.7601E+05  3.3500E+04  7.3501E+04  1.3789E+08
180010.E-03  9.5501E+05  2.0000E+04  6.9001E+04  1.3283E+08
182010.E-03  9.6301E+05  2.6000E+04  6.4501E+04  1.2847E+08
184010.E-03  8.9801E+05  2.7000E+04  6.0501E+04  1.2275E+08
186010.E-03  9.1751E+05  2.8500E+04  5.7501E+04  1.1797E+08
188010.E-03  8.8051E+05  1.9500E+04  6.7501E+04  1.1267E+08
190010.E-03  8.9451E+05  2.0000E+04  6.5001E+04  1.0745E+08
192010.E-03  8.6051E+05  2.5000E+04  6.0001E+04  1.0246E+08
194010.E-03  8.4151E+05  1.9500E+04  6.5001E+04  9.6585E+07
196010.E-03  8.2851E+05  1.6000E+04  5.7501E+04  9.0243E+07
198010.E-03  7.6651E+05  1.7500E+04  3.9500E+04  8.1731E+07
200010.E-03  7.4101E+05  1.5000E+04  3.9500E+04  6.3216E+07
