   DEPTH         Ga           Sn            C       
462010.E-03  1516.68E-07  0000.00E+00  2080.04E-06  
468010.E-03  1100.01E-07  0000.00E+00  1543.35E-06  
474010.E-03  8166.74E-08  0000.00E+00  1096.67E-06  
480010.E-03  5333.39E-08  0000.00E+00  9350.07E-07  
486010.E-03  4166.71E-08  0000.00E+00  6216.75E-07  
492010.E-03  2333.36E-08  0000.00E+00  5100.06E-07  
498010.E-03  5000.05E-09  0000.00E+00  2816.69E-07  
504010.E-03  6666.73E-09  0000.00E+00  2166.69E-07  
510010.E-03  5000.05E-09  0000.00E+00  1800.02E-07  
516010.E-03  0000.00E+00  0000.00E+00  1433.35E-07  
522010.E-03  0000.00E+00  0000.00E+00  1150.01E-07  
528010.E-03  0000.00E+00  0000.00E+00  1133.35E-07  
534010.E-03  0000.00E+00  0000.00E+00  8166.74E-08  
540010.E-03  0000.00E+00  0000.00E+00  7666.74E-08  
546010.E-03  0000.00E+00  0000.00E+00  5666.72E-08  
552010.E-03  0000.00E+00  0000.00E+00  7000.07E-08  
558010.E-03  0000.00E+00  0000.00E+00  3833.37E-08  
564010.E-03  0000.00E+00  0000.00E+00  4666.71E-08  
570010.E-03  0000.00E+00  0000.00E+00  1166.68E-08  
576010.E-03  0000.00E+00  0000.00E+00  8333.42E-09  
582010.E-03  0000.00E+00  0000.00E+00  6666.73E-09  
588010.E-03  0000.00E+00  0000.00E+00  1666.68E-09  
594010.E-03  0000.00E+00  0000.00E+00  6666.73E-09  
600010.E-03  0000.00E+00  0000.00E+00  3333.37E-09  
