DEPTH,Ga,Si,O,C
3.31E+02,5.16E+05,9.57E+03,2.46E+04,1.59E+08
3.40E+02,4.99E+05,9.35E+03,2.20E+04,1.47E+08
3.50E+02,4.82E+05,6.74E+03,1.99E+04,1.34E+08
3.59E+02,4.53E+05,7.39E+03,1.83E+04,1.21E+08
3.68E+02,4.31E+05,5.76E+03,1.58E+04,1.10E+08
3.77E+02,4.03E+05,6.20E+03,1.66E+04,9.78E+07
3.86E+02,3.67E+05,4.67E+03,1.55E+04,8.68E+07
3.96E+02,3.29E+05,5.22E+03,1.52E+04,7.61E+07
4.05E+02,2.99E+05,3.37E+03,1.24E+04,6.65E+07
4.14E+02,2.63E+05,4.24E+03,1.21E+04,5.77E+07
4.23E+02,2.26E+05,4.13E+03,1.04E+04,5.01E+07
4.32E+02,2.04E+05,5.33E+03,1.26E+04,4.30E+07
4.42E+02,1.74E+05,2.83E+03,1.13E+04,3.65E+07
4.51E+02,1.38E+05,3.37E+03,1.12E+04,3.10E+07
4.60E+02,1.13E+05,2.83E+03,1.03E+04,2.63E+07
4.69E+02,9.08E+04,2.39E+03,8.04E+03,2.22E+07
4.78E+02,7.54E+04,1.74E+03,8.91E+03,1.87E+07
4.88E+02,6.12E+04,2.72E+03,7.17E+03,1.57E+07
4.97E+02,4.72E+04,1.41E+03,7.50E+03,1.31E+07
5.06E+02,3.84E+04,1.63E+03,7.83E+03,1.10E+07
5.15E+02,2.55E+04,8.70E+02,7.07E+03,9.33E+06
5.24E+02,2.11E+04,1.30E+03,5.76E+03,7.88E+06
5.34E+02,1.51E+04,9.78E+02,6.74E+03,6.73E+06
5.43E+02,1.14E+04,8.70E+02,5.54E+03,5.67E+06
5.52E+02,9.24E+03,7.61E+02,5.65E+03,4.78E+06
5.61E+02,5.00E+03,6.52E+02,4.46E+03,4.08E+06
5.70E+02,4.89E+03,5.43E+02,3.26E+03,3.50E+06
5.80E+02,1.52E+03,2.17E+02,4.02E+03,3.00E+06
5.89E+02,2.39E+03,1.09E+02,4.13E+03,2.51E+06
5.98E+02,1.85E+03,1.09E+02,3.37E+03,2.14E+06
6.07E+02,9.78E+02,1.09E+02,3.15E+03,1.84E+06
6.16E+02,5.43E+02,3.26E+02,2.07E+03,1.58E+06
6.26E+02,2.17E+02,0.00E+00,2.39E+03,1.33E+06
6.35E+02,0.00E+00,0.00E+00,2.17E+03,1.14E+06
6.44E+02,0.00E+00,1.09E+02,2.28E+03,9.68E+05
6.53E+02,0.00E+00,3.26E+02,2.28E+03,8.40E+05
6.62E+02,0.00E+00,0.00E+00,1.85E+03,7.06E+05
6.72E+02,1.09E+02,0.00E+00,1.74E+03,5.44E+05
6.81E+02,0.00E+00,0.00E+00,6.52E+02,4.58E+05
6.90E+02,0.00E+00,0.00E+00,1.20E+03,3.80E+05
6.99E+02,0.00E+00,0.00E+00,6.52E+02,3.21E+05
7.08E+02,0.00E+00,0.00E+00,7.61E+02,2.55E+05
7.18E+02,0.00E+00,0.00E+00,7.61E+02,2.12E+05
7.27E+02,0.00E+00,0.00E+00,2.17E+02,1.83E+05
7.36E+02,0.00E+00,0.00E+00,6.52E+02,1.54E+05
7.45E+02,0.00E+00,0.00E+00,6.52E+02,1.14E+05
7.54E+02,0.00E+00,0.00E+00,2.17E+02,8.20E+04
7.64E+02,0.00E+00,0.00E+00,2.17E+02,6.55E+04
7.73E+02,0.00E+00,0.00E+00,2.17E+02,6.33E+04
7.82E+02,0.00E+00,0.00E+00,0.00E+00,4.57E+04
7.91E+02,0.00E+00,0.00E+00,1.09E+02,3.80E+04
8.00E+02,0.00E+00,0.00E+00,1.09E+02,2.23E+04
8.10E+02,0.00E+00,0.00E+00,1.09E+02,1.60E+04
8.19E+02,0.00E+00,0.00E+00,0.00E+00,8.37E+03
8.28E+02,0.00E+00,0.00E+00,0.00E+00,7.07E+03
8.37E+02,0.00E+00,0.00E+00,2.17E+02,5.22E+03
8.46E+02,0.00E+00,0.00E+00,0.00E+00,3.70E+03
8.56E+02,0.00E+00,0.00E+00,0.00E+00,3.04E+03
8.65E+02,0.00E+00,0.00E+00,0.00E+00,7.61E+02
8.74E+02,0.00E+00,0.00E+00,0.00E+00,1.52E+03
8.83E+02,0.00E+00,0.00E+00,0.00E+00,3.26E+02
8.92E+02,0.00E+00,0.00E+00,0.00E+00,1.09E+02
9.02E+02,0.00E+00,0.00E+00,0.00E+00,3.26E+02
9.11E+02,0.00E+00,0.00E+00,0.00E+00,6.52E+02
9.20E+02,0.00E+00,0.00E+00,0.00E+00,7.61E+02
