   DEPTH         Ga           Sn            C       
164010.E-03  1809.82E-04  0000.00E+00  1154.83E-03  
166010.E-03  1715.57E-04  0000.00E+00  1107.23E-03  
168010.E-03  1617.12E-04  0000.00E+00  1060.18E-03  
170010.E-03  1535.07E-04  0000.00E+00  1010.61E-03  
172010.E-03  1451.31E-04  0000.00E+00  9622.10E-04  
174010.E-03  1362.46E-04  0000.00E+00  9160.64E-04  
176010.E-03  1276.31E-04  0000.00E+00  8724.54E-04  
178010.E-03  1205.36E-04  0000.00E+00  8285.08E-04  
180010.E-03  1130.71E-04  0000.00E+00  7883.03E-04  
182010.E-03  1055.36E-04  0000.00E+00  7426.82E-04  
184010.E-03  9902.10E-05  0000.00E+00  7061.77E-04  
186010.E-03  9261.09E-05  0000.00E+00  6656.82E-04  
188010.E-03  8657.09E-05  0000.00E+00  6308.06E-04  
190010.E-03  7987.58E-05  0000.00E+00  5905.86E-04  
192010.E-03  7444.57E-05  0000.00E+00  5574.11E-04  
194010.E-03  6844.07E-05  0000.00E+00  5248.90E-04  
196010.E-03  6428.06E-05  0000.00E+00  4913.70E-04  
198010.E-03  5927.06E-05  0000.00E+00  4559.55E-04  
200010.E-03  5484.05E-05  0000.00E+00  4099.79E-04 
