DEPTH,Ga,Si,O,C
2.58E+01,3.84E+05,6.71E+03,1.53E+04,5.67E-01
2.65E+01,3.21E+05,4.00E+03,1.84E+04,4.88E-01
2.72E+01,2.95E+05,6.14E+03,1.71E+04,4.20E-01
2.79E+01,2.68E+05,4.57E+03,1.43E+04,3.60E-01
2.86E+01,2.12E+05,4.14E+03,1.37E+04,3.07E-01
2.93E+01,1.84E+05,4.00E+03,1.39E+04,2.62E-01
3.00E+01,1.49E+05,4.00E+03,1.09E+04,2.22E-01
3.07E+01,1.18E+05,3.71E+03,1.49E+04,1.91E-01
3.14E+01,1.01E+05,2.71E+03,1.03E+04,1.62E-01
3.21E+01,8.39E+04,1.71E+03,8.00E+03,1.36E-01
3.28E+01,6.40E+04,1.86E+03,9.86E+03,1.15E-01
3.35E+01,4.41E+04,1.86E+03,9.71E+03,9.83E-02
3.42E+01,4.30E+04,1.29E+03,7.57E+03,8.32E-02
3.49E+01,3.19E+04,1.43E+03,8.71E+03,7.07E-02
3.56E+01,2.09E+04,1.29E+03,7.57E+03,6.06E-02
3.63E+01,1.70E+04,1.29E+03,7.71E+03,5.14E-02
3.70E+01,1.20E+04,1.00E+03,7.00E+03,4.40E-02
3.77E+01,8.00E+03,1.00E+03,5.86E+03,3.72E-02
3.84E+01,5.29E+03,7.14E+02,5.43E+03,3.24E-02
3.91E+01,4.86E+03,7.14E+02,5.29E+03,2.74E-02
3.98E+01,2.86E+03,4.29E+02,4.00E+03,2.36E-02
4.05E+01,1.86E+03,4.29E+02,3.00E+03,2.01E-02
4.12E+01,1.71E+03,7.14E+02,3.43E+03,1.69E-02
4.19E+01,1.00E+03,2.86E+02,4.14E+03,1.47E-02
4.26E+01,4.29E+02,1.43E+02,3.57E+03,1.24E-02
4.33E+01,2.86E+02,1.43E+02,2.29E+03,1.08E-02
4.40E+01,2.86E+02,0.00E+00,3.00E+03,8.95E-03
4.47E+01,0.00E+00,0.00E+00,1.57E+03,7.70E-03
4.54E+01,1.43E+02,1.43E+02,1.29E+03,6.51E-03
4.61E+01,0.00E+00,0.00E+00,2.43E+03,5.46E-03
4.68E+01,0.00E+00,0.00E+00,1.00E+03,4.40E-03
4.75E+01,1.43E+02,1.43E+02,1.00E+03,3.76E-03
4.82E+01,0.00E+00,0.00E+00,7.14E+02,3.07E-03
4.89E+01,0.00E+00,1.43E+02,7.14E+02,2.27E-03
4.96E+01,0.00E+00,0.00E+00,5.71E+02,1.93E-03
5.03E+01,0.00E+00,0.00E+00,4.29E+02,1.67E-03
5.10E+01,0.00E+00,0.00E+00,4.29E+02,1.27E-03
5.17E+01,0.00E+00,0.00E+00,1.43E+02,1.10E-03
5.24E+01,0.00E+00,0.00E+00,4.29E+02,9.86E-04
5.31E+01,0.00E+00,0.00E+00,1.43E+02,9.04E-04
5.38E+01,0.00E+00,0.00E+00,4.29E+02,5.97E-04
5.45E+01,0.00E+00,0.00E+00,4.29E+02,5.67E-04
5.52E+01,0.00E+00,0.00E+00,2.86E+02,4.94E-04
5.59E+01,0.00E+00,0.00E+00,0.00E+00,3.34E-04
5.66E+01,0.00E+00,0.00E+00,0.00E+00,2.27E-04
5.73E+01,0.00E+00,0.00E+00,1.43E+02,1.83E-04
5.80E+01,0.00E+00,0.00E+00,0.00E+00,1.40E-04
5.87E+01,0.00E+00,0.00E+00,1.43E+02,1.09E-04
5.94E+01,0.00E+00,0.00E+00,0.00E+00,6.43E-05
6.01E+01,0.00E+00,0.00E+00,0.00E+00,6.00E-05
6.08E+01,0.00E+00,0.00E+00,0.00E+00,3.00E-05
6.15E+01,0.00E+00,0.00E+00,0.00E+00,1.43E-05
6.22E+01,0.00E+00,0.00E+00,0.00E+00,7.14E-06
6.29E+01,0.00E+00,0.00E+00,0.00E+00,1.86E-05
6.36E+01,0.00E+00,0.00E+00,0.00E+00,8.57E-06
6.43E+01,0.00E+00,0.00E+00,0.00E+00,1.43E-06
6.50E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00
