   DEPTH         Ga           Sn            C       
640100.E-04  3234.38E-04  0000.00E+00  2310.03E-03  
660100.E-04  3232.08E-04  0000.00E+00  2252.84E-03  
680100.E-04  3232.08E-04  0000.00E+00  2211.87E-03  
700100.E-04  3238.73E-04  0000.00E+00  2177.54E-03  
720100.E-04  3245.98E-04  0000.00E+00  2149.80E-03  
740100.E-04  3230.78E-04  0000.00E+00  2126.93E-03  
760100.E-04  3235.83E-04  0000.00E+00  2100.86E-03  
780100.E-04  3236.08E-04  0000.00E+00  2084.50E-03  
800100.E-04  3241.18E-04  0000.00E+00  2063.96E-03  
820100.E-04  3252.53E-04  0000.00E+00  2054.87E-03  
840100.E-04  3228.03E-04  0000.00E+00  2045.27E-03  
860100.E-04  3246.28E-04  0000.00E+00  2034.42E-03  
880100.E-04  3250.83E-04  0000.00E+00  2029.47E-03  
900100.E-04  3272.08E-04  0000.00E+00  2034.73E-03  
920100.E-04  3247.28E-04  0000.00E+00  2027.48E-03  
940100.E-04  3267.38E-04  0000.00E+00  2018.78E-03  
960100.E-04  3252.38E-04  0000.00E+00  2014.92E-03  
980100.E-04  3277.33E-04  0000.00E+00  2017.91E-03  
100010.E-03  3267.03E-04  0000.00E+00  2011.76E-03  
102010.E-03  3287.48E-04  0000.00E+00  2015.62E-03  
104010.E-03  3290.23E-04  0000.00E+00  2008.78E-03  
106010.E-03  3302.28E-04  0000.00E+00  2013.09E-03  
108010.E-03  3279.03E-04  0000.00E+00  2007.33E-03  
110010.E-03  3296.13E-04  0000.00E+00  2000.94E-03  
112010.E-03  3304.33E-04  0000.00E+00  2000.67E-03  
114010.E-03  3305.48E-04  0000.00E+00  1993.88E-03  
116010.E-03  3281.73E-04  0000.00E+00  1989.16E-03  
118010.E-03  3305.13E-04  0000.00E+00  1999.22E-03  
120010.E-03  3298.88E-04  0000.00E+00  1983.82E-03  
122010.E-03  3287.53E-04  0000.00E+00  1977.81E-03  
124010.E-03  3279.88E-04  0000.00E+00  1959.18E-03  
126010.E-03  3270.23E-04  0000.00E+00  1944.27E-03  
128010.E-03  3236.83E-04  0000.00E+00  1935.68E-03  
130010.E-03  3208.18E-04  0000.00E+00  1914.73E-03  
132010.E-03  3202.68E-04  0000.00E+00  1903.28E-03  
134010.E-03  3181.88E-04  0000.00E+00  1885.28E-03  
136010.E-03  3145.83E-04  0000.00E+00  1866.78E-03  
138010.E-03  3113.23E-04  0000.00E+00  1854.74E-03  
140010.E-03  3084.63E-04  0000.00E+00  1825.59E-03  
142010.E-03  3028.38E-04  0000.00E+00  1798.96E-03  
144010.E-03  2978.03E-04  0000.00E+00  1773.40E-03  
146010.E-03  2936.48E-04  0000.00E+00  1754.29E-03  
148010.E-03  2887.88E-04  0000.00E+00  1710.50E-03  
150010.E-03  2828.28E-04  0000.00E+00  1674.25E-03  
152010.E-03  2771.03E-04  0000.00E+00  1647.93E-03  
154010.E-03  2712.63E-04  0000.00E+00  1612.06E-03  
156010.E-03  2651.28E-04  0000.00E+00  1578.26E-03  
158010.E-03  2604.78E-04  0000.00E+00  1541.05E-03  
160010.E-03  2524.43E-04  0000.00E+00  1500.10E-03  
162010.E-03  2462.12E-04  0000.00E+00  1465.55E-03  
164010.E-03  2380.77E-04  0000.00E+00  1425.84E-03  
166010.E-03  2295.12E-04  0000.00E+00  1380.53E-03  
168010.E-03  2215.47E-04  0000.00E+00  1339.54E-03  
170010.E-03  2142.47E-04  0000.00E+00  1299.86E-03  
172010.E-03  2068.42E-04  0000.00E+00  1258.93E-03  
174010.E-03  1993.87E-04  0000.00E+00  1220.63E-03  
176010.E-03  1920.02E-04  0000.00E+00  1176.53E-03  
178010.E-03  1841.77E-04  0000.00E+00  1130.73E-03  
180010.E-03  1769.47E-04  0000.00E+00  1093.32E-03  
182010.E-03  1687.82E-04  0000.00E+00  1052.12E-03  
184010.E-03  1614.87E-04  0000.00E+00  1008.69E-03  
186010.E-03  1532.42E-04  0000.00E+00  9699.40E-04  
188010.E-03  1465.06E-04  0000.00E+00  9255.44E-04  
190010.E-03  1392.81E-04  0000.00E+00  8863.09E-04  
192010.E-03  1327.11E-04  0000.00E+00  8451.98E-04  
194010.E-03  1249.31E-04  0000.00E+00  8034.73E-04  
196010.E-03  1179.61E-04  0000.00E+00  7605.98E-04  
198010.E-03  1115.91E-04  0000.00E+00  7096.42E-04  
200010.E-03  1048.56E-04  0000.00E+00  6452.86E-04  
