   DEPTH         Ga         Sn          C    
220010.E-03  2.5840E+05  1.2943E+08  8.6001E+04
225010.E-03  2.5020E+05  1.2048E+08  1.3860E+05
230010.E-03  2.1560E+05  1.1173E+08  2.2360E+05
235010.E-03  2.0220E+05  1.0225E+08  3.7621E+05
240010.E-03  1.7360E+05  9.1711E+07  7.4243E+05
245010.E-03  1.4520E+05  7.8217E+07  1.5201E+06
250010.E-03  9.2001E+04  5.6008E+07  3.0130E+06
255010.E-03  8.5601E+04  1.9034E+07  5.5909E+07
260010.E-03  1.3560E+05  1.9042E+07  7.9609E+07
265010.E-03  1.8060E+05  1.0902E+07  7.2577E+07
270010.E-03  2.1300E+05  4.7197E+06  6.3168E+07
275010.E-03  2.1260E+05  2.2370E+06  5.6023E+07
280010.E-03  2.1920E+05  1.2006E+06  5.0194E+07
285010.E-03  2.2300E+05  7.0963E+05  4.5642E+07
290010.E-03  2.2440E+05  4.0981E+05  4.2004E+07
295010.E-03  2.3060E+05  2.6440E+05  3.8673E+07
300010.E-03  2.3000E+05  1.6320E+05  3.5469E+07
305010.E-03  2.1620E+05  9.0001E+04  3.2651E+07
310010.E-03  2.1340E+05  6.2401E+04  2.9929E+07
315010.E-03  2.0200E+05  3.7200E+04  2.7124E+07
320010.E-03  1.9940E+05  1.7400E+04  2.4339E+07
325010.E-03  1.9520E+05  1.0800E+04  2.1819E+07
330010.E-03  1.9040E+05  6.4001E+03  1.9384E+07
335010.E-03  1.7360E+05  1.6000E+03  1.6869E+07
340010.E-03  1.6400E+05  1.4000E+03  1.4604E+07
345010.E-03  1.3620E+05  6.0001E+02  1.2648E+07
350010.E-03  1.1940E+05  8.0001E+02  1.0887E+07
355010.E-03  1.1680E+05  6.0001E+02  9.3243E+06
360010.E-03  9.2001E+04  0.0000E+00  7.8190E+06
365010.E-03  8.6001E+04  0.0000E+00  6.5113E+06
370010.E-03  7.2201E+04  0.0000E+00  5.3830E+06
375010.E-03  5.9401E+04  0.0000E+00  4.4471E+06
380010.E-03  5.3401E+04  0.0000E+00  3.6550E+06
385010.E-03  4.4401E+04  0.0000E+00  2.9466E+06
390010.E-03  3.5600E+04  0.0000E+00  2.3477E+06
395010.E-03  2.7000E+04  0.0000E+00  1.8895E+06
400010.E-03  2.1400E+04  0.0000E+00  1.5369E+06
405010.E-03  1.8200E+04  0.0000E+00  1.2198E+06
410010.E-03  1.1600E+04  0.0000E+00  1.0043E+06
415010.E-03  9.8001E+03  0.0000E+00  8.1584E+05
420010.E-03  7.2001E+03  0.0000E+00  6.5083E+05
425010.E-03  4.6000E+03  0.0000E+00  4.8642E+05
430010.E-03  2.8000E+03  0.0000E+00  3.7321E+05
435010.E-03  2.0000E+03  0.0000E+00  2.8960E+05
440010.E-03  2.2000E+03  0.0000E+00  2.4820E+05
445010.E-03  1.0000E+03  0.0000E+00  2.0860E+05
450010.E-03  6.0001E+02  0.0000E+00  1.6880E+05
455010.E-03  8.0001E+02  0.0000E+00  1.4060E+05
460010.E-03  2.0000E+02  0.0000E+00  1.0640E+05
465010.E-03  4.0000E+02  0.0000E+00  7.4401E+04
470010.E-03  0.0000E+00  0.0000E+00  6.5601E+04
475010.E-03  0.0000E+00  0.0000E+00  5.2801E+04
480010.E-03  0.0000E+00  0.0000E+00  4.3401E+04
485010.E-03  0.0000E+00  0.0000E+00  2.9200E+04
490010.E-03  0.0000E+00  0.0000E+00  2.7600E+04
495010.E-03  0.0000E+00  0.0000E+00  2.5200E+04
500010.E-03  0.0000E+00  0.0000E+00  1.8200E+04
