   DEPTH         Ga           Sn            C       
432010.E-03  6666.73E-09  0000.00E+00  1388.34E-06  
438010.E-03  5000.05E-09  0000.00E+00  1008.34E-06  
444010.E-03  1666.68E-09  0000.00E+00  9450.07E-07  
450010.E-03  0000.00E+00  0000.00E+00  6816.75E-07  
456010.E-03  0000.00E+00  0000.00E+00  5033.39E-07  
462010.E-03  0000.00E+00  0000.00E+00  3483.37E-07  
468010.E-03  0000.00E+00  0000.00E+00  2316.69E-07  
474010.E-03  0000.00E+00  0000.00E+00  1216.68E-07  
480010.E-03  0000.00E+00  0000.00E+00  1300.01E-07  
486010.E-03  0000.00E+00  0000.00E+00  9666.76E-08  
492010.E-03  0000.00E+00  0000.00E+00  7666.74E-08  
498010.E-03  0000.00E+00  0000.00E+00  5500.05E-08  
504010.E-03  0000.00E+00  0000.00E+00  1833.35E-08  
510010.E-03  0000.00E+00  0000.00E+00  1833.35E-08  
516010.E-03  0000.00E+00  0000.00E+00  1166.68E-08  
522010.E-03  0000.00E+00  0000.00E+00  6666.73E-09  
528010.E-03  0000.00E+00  0000.00E+00  8333.42E-09  
534010.E-03  0000.00E+00  0000.00E+00  1666.68E-08  
540010.E-03  0000.00E+00  0000.00E+00  1000.01E-08  
546010.E-03  0000.00E+00  0000.00E+00  3333.37E-09  
552010.E-03  0000.00E+00  0000.00E+00  0000.00E+00  
558010.E-03  0000.00E+00  0000.00E+00  0000.00E+00  
564010.E-03  0000.00E+00  0000.00E+00  0000.00E+00  
570010.E-03  0000.00E+00  0000.00E+00  0000.00E+00  
576010.E-03  0000.00E+00  0000.00E+00  0000.00E+00  
582010.E-03  0000.00E+00  0000.00E+00  0000.00E+00  
588010.E-03  0000.00E+00  0000.00E+00  0000.00E+00  
594010.E-03  0000.00E+00  0000.00E+00  0000.00E+00  
600010.E-03  0000.00E+00  0000.00E+00  0000.00E+00  
